congress_1,bill_number_1,result_1,similarity,congress_2,bill_number_2,result_2
113,h4835,,0.863341613848492,114,h100,Passed
113,h1000,,0.8914109177608982,114,h1000,
113,h870,,0.6873241574285268,114,h1000,
113,h1569,,0.9551649856977229,114,h1001,
113,h243,Failed,0.5280785138542232,114,h1001,
113,h259,Agreed to,0.95770243975985,114,h1001,
113,h2994,,0.7461910882434122,114,h1002,
113,h3856,,0.5623555301771771,114,h1002,
113,h5239,,0.5199375727686313,114,h1002,
113,h5637,,0.614683960324427,114,h1002,
113,h5785,,0.6840983688101296,114,h1002,
113,h3154,,0.6063858860059502,114,h1003,
113,h4913,,0.9457573461361928,114,h1004,
113,h5,Passed,0.5233752074122059,114,h1004,
113,h521,Passed,0.8008036115618465,114,h1004,
113,h4648,,0.9715548851401091,114,h1005,
113,h5458,,0.9879698880423006,114,h1006,
113,h1413,,0.9656476793508845,114,h1007,
113,h4271,,0.9236451580885299,114,h1008,
113,h5424,,0.6463523317501043,114,h1008,
113,h3333,,0.8635166903335212,114,h1009,
113,h100,Passed,0.5444196107698177,114,h101,Passed
113,h101,Agreed to,0.9974620666425854,114,h101,Passed
113,h4917,,0.575621555674054,114,h101,Passed
113,h3364,,0.903316486361915,114,h1010,
113,h3595,,0.763817570804,114,h1011,
113,h1635,,0.5261869188105005,114,h1013,
113,h3483,,0.584751931214679,114,h1013,
113,h4498,,0.620183034163589,114,h1013,
113,h499,Passed,0.9969301045958967,114,h1013,
113,h501,Passed,0.6159845890403655,114,h1013,
113,h689,,0.6770017514257014,114,h1013,
113,h1635,,0.5251165971230752,114,h1014,
113,h3483,,0.5692210200521888,114,h1014,
113,h4498,,0.6046020634894806,114,h1014,
113,h499,Passed,0.6204670122569341,114,h1014,
113,h501,Passed,0.9972656424354742,114,h1014,
113,h689,,0.652577432558125,114,h1014,
113,h710,,0.5044577043695737,114,h1014,
113,h1622,,0.5878060350372628,114,h1015,
113,h2882,,0.5793343018541001,114,h1015,
113,h4281,,0.9147251607588915,114,h1015,
113,h4374,,0.9447475852912838,114,h1016,
113,h4370,,0.9727619864276793,114,h1017,
113,h1279,,0.5123110804892911,114,h1019,
113,h1812,,0.8748108256401859,114,h1019,
113,h4452,,0.9758376338775163,114,h102,Passed
113,h1089,,0.6472221190538904,114,h1020,
113,h1090,,0.5723968050118258,114,h1020,
113,h1343,,0.5722426008642393,114,h1020,
113,h1353,,0.6029743710943493,114,h1020,
113,h1358,,0.5247939011787935,114,h1020,
113,h2159,,0.5151077492761054,114,h1020,
113,h2334,,0.532665605863447,114,h1020,
113,h2426,,0.6122589842381244,114,h1020,
113,h2587,,0.5643938554139226,114,h1020,
113,h2592,,0.6106157375140413,114,h1020,
113,h3690,,0.5242176157140868,114,h1020,
113,h4159,,0.5821337065678096,114,h1020,
113,h4828,,0.637637185270324,114,h1020,
113,h4973,,0.5625471786381335,114,h1020,
113,h5031,,0.9725745676401472,114,h1020,
113,h2828,,0.5009328121425987,114,h1021,
113,h2960,,0.5771259931844792,114,h1021,
113,h3392,,0.5548518796117679,114,h1021,
113,h5780,,0.9922466284653606,114,h1021,
113,h1584,,0.5609855659738586,114,h1022,
113,h1106,,0.7703362134824207,114,h1023,
113,h3223,,0.6699416784702881,114,h1024,
113,h3235,,0.724803467867066,114,h1024,
113,h3290,,0.5988777862158929,114,h1024,
113,h3447,,0.6053281715898873,114,h1024,
113,h1510,,0.5720318238780635,114,h1025,
113,h2404,,0.501821643486517,114,h1025,
113,h3102,,0.547033322073169,114,h1025,
113,h5420,,0.6670623682930237,114,h1026,
113,h1486,,0.5246237550063956,114,h1027,
113,h3042,,0.5462857434620899,114,h1027,
113,h5271,,0.994449711510413,114,h1027,
113,h5307,,0.5404080478629176,114,h1027,
113,h5358,,0.5034130945857446,114,h1027,
113,h3822,,0.9935123635742131,114,h1028,
113,h5428,,0.9954160844789196,114,h1028,
113,h1422,,0.9795801884434812,114,h1029,
113,h3069,,0.9681595320279788,114,h103,Passed
113,h4012,,0.723896966617252,114,h1030,
113,h2263,,0.5432952671302262,114,h1031,
113,h2553,,0.5232915214243927,114,h1031,
113,h4271,,0.6964818843777263,114,h1031,
113,h4522,,0.5597776229340407,114,h1031,
113,h5424,,0.7492043542556719,114,h1031,
113,h3160,,0.7841016557730154,114,h1032,
113,h3224,,0.8184505816824178,114,h1032,
113,h3234,,0.5710388763721727,114,h1032,
113,h3236,,0.7768734713973531,114,h1032,
113,h5207,,0.9551588981606084,114,h1033,
113,h2099,,0.9008265525677964,114,h1034,
113,h3277,,0.5242125580024496,114,h1034,
113,h3718,,0.9844175954768013,114,h1035,
113,h2435,,0.9744490527289277,114,h1036,
113,h5095,,0.5509776431394384,114,h1037,
113,h5837,,0.9905631130300154,114,h1039,
113,h1121,,0.9961469044604901,114,h104,Failed
113,h3990,,0.5024037487966531,114,h104,Failed
113,h1,Passed,0.5607001235418415,114,h1040,
113,h1040,,0.9978944104604699,114,h1040,
113,h25,Passed,0.5064938790433272,114,h1040,
113,h766,,0.5575498327383906,114,h1040,
113,h1888,,0.9765125788814438,114,h1041,
113,h3122,,0.5018104561524027,114,h1042,
113,h4086,,0.9923385948544021,114,h1042,
113,h5168,,0.5203810549191001,114,h1042,
113,h5345,,0.9932287133250461,114,h1043,
113,h603,Failed,0.6072885687085628,114,h1045,
113,h3751,,0.7928802065087692,114,h1046,
113,h2790,,0.691999761736065,114,h1047,
113,h4270,,0.672178776829346,114,h1048,
113,h4270,,0.6087796077927969,114,h1049,
113,h1200,,0.5238281522842203,114,h105,Failed
113,h2165,,0.5128853380081339,114,h105,Failed
113,h2300,,0.6364043038258201,114,h105,Failed
113,h2688,,0.5038835273891876,114,h105,Failed
113,h2900,,0.5331101134476055,114,h105,Failed
113,h3121,,0.6067031766347419,114,h105,Failed
113,h3165,,0.5649842124811122,114,h105,Failed
113,h3622,,0.6025589622396491,114,h105,Failed
113,h4077,,0.9891924130104378,114,h105,Failed
113,h1215,,0.526373702184967,114,h1052,
113,h1230,,0.9849946065445777,114,h1052,
113,h3481,,0.6810303646223718,114,h1053,
113,h3990,,0.5783606459284114,114,h1053,
113,h4400,,0.5575234009678461,114,h1053,
113,h4711,,0.9986221145399429,114,h1053,
113,h1547,,0.7539766037385783,114,h1054,
113,h1798,,0.6371678983910465,114,h1055,
113,h3120,,0.9854694338711254,114,h1055,
113,h4395,,0.7692836884375064,114,h1055,
113,h5022,,0.549308660806343,114,h1055,
113,h963,,0.5573470238433789,114,h1055,
113,h1073,,0.9953884516409047,114,h1056,
113,h1663,,0.9730383052955887,114,h1057,
113,h2768,,0.8511554264716779,114,h1058,
113,h2531,,0.8928539850174898,114,h1059,
113,h2710,,0.9664852320646117,114,h106,Passed
113,h3964,,0.5250849499447924,114,h1060,
113,h4300,,0.9810325885153994,114,h1060,
113,h5412,,0.5543604258987984,114,h1060,
113,h5781,,0.5510069842888773,114,h1060,
113,h1414,,0.5485860456270395,114,h1061,
113,h4748,,0.8409144868614367,114,h1063,
113,h1924,,0.9292606673172973,114,h1064,
113,h4207,,0.6476468048413334,114,h1064,
113,h4373,,0.7403620163011702,114,h1064,
113,h4902,,0.7277928905545812,114,h1064,
113,h1226,,0.5188361032698664,114,h1068,
113,h409,Failed,0.5186293922930073,114,h1068,
113,h4546,,0.8897683268396427,114,h1068,
113,h5671,,0.665855349410619,114,h1068,
113,h1133,,0.9824224883522139,114,h1069,
113,h53,Failed,0.9201306678064687,114,h107,Passed
113,h378,Passed,0.9971165119671178,114,h1070,
113,h5,Passed,0.5692940821043777,114,h1070,
113,h2296,,0.50015717018209,114,h1071,
113,h379,Failed,0.9919501122665914,114,h1071,
113,h5,Passed,0.5642175962317895,114,h1071,
113,h1492,,0.5304876470288751,114,h1072,
113,h2470,,0.5172923533006795,114,h1072,
113,h2675,,0.6917413738076297,114,h1072,
113,h3132,,0.5157970177841041,114,h1072,
113,h3565,,0.5416575717768959,114,h1072,
113,h3874,,0.550799105483306,114,h1072,
113,h446,Passed,0.558309010903622,114,h1072,
113,h4566,,0.7311569495822804,114,h1072,
113,h4646,,0.6861909179088453,114,h1072,
113,h4786,,0.5584381018702471,114,h1072,
113,h4861,,0.5284733102662263,114,h1072,
113,h4894,,0.5695672060993472,114,h1072,
113,h5799,,0.9964844873376647,114,h1072,
113,h597,Failed,0.529846153943039,114,h1072,
113,h695,,0.6304286240210066,114,h1072,
113,h3934,,0.7746857938420358,114,h1074,
113,h5552,,0.956719235424866,114,h1075,
113,h21,Passed,0.6375493943936283,114,h1076,
113,h720,,0.9936225310406351,114,h1076,
113,h2497,,0.9800450739843579,114,h1077,
113,h2725,,0.8928355552139081,114,h1078,
113,h2317,,0.9892345719176079,114,h1079,
113,h4782,,0.510501072477181,114,h1079,
113,h151,Passed,0.9204208866852619,114,h108,Failed
113,h178,Passed,0.9160157191637676,114,h108,Failed
113,h423,Agreed to,0.9280189626664741,114,h108,Failed
113,h52,Agreed to,0.9869186099222572,114,h108,Failed
113,h2246,,0.7966661846359134,114,h1080,
113,h1089,,0.6424008119031527,114,h1081,
113,h1090,,0.5798516040255375,114,h1081,
113,h1243,,0.5255151224877052,114,h1081,
113,h1343,,0.5133391282531669,114,h1081,
113,h1353,,0.5651518234075242,114,h1081,
113,h2159,,0.5506409726056674,114,h1081,
113,h2334,,0.991451218284309,114,h1081,
113,h2426,,0.595094127247281,114,h1081,
113,h2587,,0.5049541365155615,114,h1081,
113,h2592,,0.6399692378135473,114,h1081,
113,h3690,,0.5291627477314661,114,h1081,
113,h4828,,0.6491733195245557,114,h1081,
113,h4973,,0.5354134837126007,114,h1081,
113,h5031,,0.5348607677238703,114,h1081,
113,h2367,,0.9972730723851957,114,h1082,
113,h4214,,0.7870654053060535,114,h1082,
113,h4908,,0.5670448590378809,114,h1082,
113,h5765,,0.5518762488822505,114,h1082,
113,h4676,,0.9575509128801951,114,h1083,
113,h5766,,0.7695744889238121,114,h1084,
113,h1099,,0.8473483832691601,114,h1085,
113,h3708,,0.9134958883971218,114,h1086,
113,h5312,,0.6102422777855091,114,h1086,
113,h5252,,0.6583991975993149,114,h1087,
113,h4163,,0.9681502808032663,114,h1088,
113,h1658,,0.9751488294947436,114,h1089,
113,h2374,,0.8844353688551363,114,h1090,
113,h2707,,0.9709160284265823,114,h1093,
113,h3172,,0.9147689642368345,114,h1095,
113,h1844,,0.546284789951989,114,h1098,
113,h2998,,0.9640348380289452,114,h1098,
113,h108,Failed,0.5034404653068423,114,h110,Failed
113,h284,Failed,0.9461993389130169,114,h110,Failed
113,h1620,,0.8150560249582678,114,h1100,
113,h3723,,0.9711777011440414,114,h1101,
113,h1777,,0.9980893921923001,114,h1103,
113,h2429,,0.965984883843613,114,h1105,
113,h4752,,0.5595571059906946,114,h1106,
113,h5383,,0.8916258795112554,114,h1108,
113,h247,Failed,0.563914550441106,114,h111,Failed
113,h3161,,0.9894290230299485,114,h111,Failed
113,h3296,,0.5115166842873946,114,h111,Failed
113,h807,,0.5564933899278144,114,h111,Failed
113,h531,Passed,0.5124038450685727,114,h1110,
113,h744,,0.9311132547245404,114,h1110,
113,h808,,0.9846883220080681,114,h1111,
113,h4851,,0.9969014154861375,114,h1112,
113,h927,,0.5191223691208529,114,h1113,
113,h4547,,0.6004343947569964,114,h1114,
113,h4749,,0.8835315963975753,114,h1114,
113,h3081,,0.607460597456296,114,h1115,
113,h3905,,0.940142138909363,114,h1115,
113,h2330,,0.9811396959203412,114,h1116,
113,h5304,,0.7348581042113473,114,h1116,
113,h1178,,0.8626263882096394,114,h1117,
113,h4282,,0.9700296032100405,114,h1117,
113,h5569,,0.9946899915244851,114,h1118,
113,h5056,,0.8943058969680151,114,h1119,
113,h4491,,0.7880738747828359,114,h112,Passed
113,h4764,,0.5950004146519439,114,h112,Passed
113,h4727,,0.965494117916816,114,h1120,
113,h5532,,0.6885296418648232,114,h1120,
113,h114,Passed,0.9458832597434583,114,h1121,
113,h1970,,0.6284200861615334,114,h1122,
113,h3026,,0.5644710808848825,114,h1122,
113,h3175,,0.5109150069844891,114,h1122,
113,h3216,,0.5160506787643481,114,h1122,
113,h3217,,0.6107914865640686,114,h1122,
113,h342,Passed,0.591400512501195,114,h1122,
113,h55,Passed,0.9877089727061505,114,h1122,
113,h2936,,0.9833034217668187,114,h1123,
113,h5407,,0.6226539152349666,114,h1124,
113,h5865,,0.6580182440160308,114,h1124,
113,h5281,,0.9893900742383205,114,h1125,
113,h1996,,0.9477056301121313,114,h1126,
113,h2748,,0.5254582574021052,114,h1126,
113,h2941,,0.8287841899706404,114,h1127,
113,h4356,,0.8887671966083679,114,h1128,
113,h5054,,0.9854458725848204,114,h1129,
113,h1062,,0.548044244270822,114,h113,Passed
113,h3928,,0.9988012141477907,114,h113,Passed
113,h5018,,0.7390272293111178,114,h113,Passed
113,h4814,,0.9955300619146399,114,h1130,
113,h1330,,0.7239502340982575,114,h1131,
113,h1716,,0.6312407557683773,114,h1131,
113,h1872,,0.5392554950301592,114,h1131,
113,h1946,,0.560261299341334,114,h1131,
113,h2881,,0.5648791730693964,114,h1131,
113,h3047,,0.6344362700998671,114,h1131,
113,h3892,,0.5580211732910915,114,h1131,
113,h4582,,0.9605863236077483,114,h1131,
113,h4622,,0.5958117468885341,114,h1131,
113,h4984,,0.5487735869929452,114,h1131,
113,h5109,,0.8909767480106381,114,h1132,
113,h5061,,0.6622745548361237,114,h1133,
113,h5861,,0.7943099825836192,114,h1135,
113,h1277,,0.9594460234152575,114,h1136,
113,h1187,,0.5763214503518631,114,h1138,
113,h145,Failed,0.9297575247429583,114,h1138,
113,h1683,,0.6252507986042714,114,h1138,
113,h1799,,0.5616794290435252,114,h1138,
113,h2491,,0.5147102001621682,114,h1138,
113,h2552,,0.6215740941816242,114,h1138,
113,h2808,,0.5706020734612971,114,h1138,
113,h433,Passed,0.6789382901837965,114,h1138,
113,h4685,,0.5445736698666032,114,h1138,
113,h5205,,0.6823986301251084,114,h1138,
113,h5311,,0.5617639781103049,114,h1138,
113,h5437,,0.5758072760859384,114,h1138,
113,h5691,,0.5466153889016281,114,h1138,
113,h696,,0.6757194383854873,114,h1138,
113,h876,,0.5467952219795691,114,h1138,
113,h104,Failed,0.997139480337096,114,h114,Passed
113,h252,Agreed to,0.9942427592471538,114,h114,Passed
113,h2846,,0.8559824659730192,114,h114,Passed
113,h3629,,0.7107185216826892,114,h114,Passed
113,h843,,0.9792174440192241,114,h1140,
113,h4717,,0.8442506525538429,114,h1142,
113,h2783,,0.7228913004891093,114,h1143,
113,h1950,,0.8815262618942634,114,h1144,
113,h2715,,0.9738450533379831,114,h1145,
113,h3238,,0.9931074480687027,114,h1146,
113,h1772,,0.9936172356608663,114,h1147,
113,h2124,,0.71611553913371,114,h1147,
113,h502,Passed,0.7360809801686771,114,h1147,
113,h1087,,0.652761534489346,114,h1148,
113,h1365,,0.604855981295172,114,h1148,
113,h15,Passed,0.7044724173167798,114,h1148,
113,h1525,,0.7110095264990738,114,h1148,
113,h1760,,0.518417322054911,114,h1148,
113,h1901,,0.7675815156584013,114,h1148,
113,h2124,,0.5413792234325381,114,h1148,
113,h2131,,0.6620546057232167,114,h1148,
113,h2264,,0.7160540348059318,114,h1148,
113,h2278,,0.985283394052543,114,h1148,
113,h3163,,0.6382735079909221,114,h1148,
113,h3431,,0.6468534288363709,114,h1148,
113,h4178,,0.5397531598168184,114,h1148,
113,h5137,,0.6942093776219773,114,h1148,
113,h5163,,0.5931990303737846,114,h1148,
113,h5316,,0.6563448213944161,114,h1148,
113,h629,Passed,0.5701413013833041,114,h1148,
113,h944,,0.601978682201609,114,h1148,
113,h2624,,0.6040214390099435,114,h1149,
113,h5053,,0.6441697039268529,114,h1149,
113,h5079,,0.5799631851544985,114,h1149,
113,h5129,,0.5034135102885955,114,h1149,
113,h5137,,0.5505251815209709,114,h1149,
113,h5143,,0.9735918540080171,114,h1149,
113,h5163,,0.5392146336869929,114,h1149,
113,h2589,,0.8707929773229618,114,h115,Passed
113,h4028,,0.5530712420525373,114,h1150,
113,h4653,,0.7294068385371918,114,h1150,
113,h5846,,0.9836279937310286,114,h1150,
113,h5878,,0.9106165678009684,114,h1150,
113,h2143,,0.9961705604653159,114,h1151,
113,h5418,,0.7073291856655806,114,h1152,
113,h1087,,0.6030611777546646,114,h1153,
113,h1365,,0.6873319448454182,114,h1153,
113,h15,Passed,0.6029791891682584,114,h1153,
113,h1525,,0.5995380718895651,114,h1153,
113,h1760,,0.5295824400870289,114,h1153,
113,h1901,,0.64882020789686,114,h1153,
113,h2131,,0.5832017729382477,114,h1153,
113,h2264,,0.5097600274882216,114,h1153,
113,h2278,,0.6689776666165723,114,h1153,
113,h3163,,0.5212048563523353,114,h1153,
113,h3431,,0.5231695508067212,114,h1153,
113,h5137,,0.8619971525856641,114,h1153,
113,h5143,,0.5267458206342626,114,h1153,
113,h5163,,0.766412633067928,114,h1153,
113,h5316,,0.5261505687531749,114,h1153,
113,h629,Passed,0.5290707677122108,114,h1153,
113,h944,,0.5890167289845951,114,h1153,
113,h492,Passed,0.845725827280665,114,h1154,
113,h1492,,0.5050565306862448,114,h1155,
113,h2675,,0.5347180864620551,114,h1155,
113,h3565,,0.5124542966508505,114,h1155,
113,h446,Passed,0.5384161589486433,114,h1155,
113,h4646,,0.5651381939154765,114,h1155,
113,h4874,,0.9844321357054202,114,h1155,
113,h4894,,0.5505165364085512,114,h1155,
113,h5029,,0.9309435061827138,114,h1156,
113,h3313,,0.9882697510985085,114,h1157,
113,h4869,,0.5384915189112364,114,h1158,
113,h5120,,0.9614904776430963,114,h1158,
113,h1923,,0.6965104971691986,114,h1159,
113,h5696,,0.9985076439547795,114,h1159,
113,h1622,,0.6313341967595645,114,h116,Passed
113,h168,Passed,0.9808736069220603,114,h116,Passed
113,h5534,,0.5640836188904138,114,h1160,
113,h5659,,0.9611380028695036,114,h1160,
113,h654,Passed,0.6130874406116618,114,h1160,
113,h2055,,0.6704757033337017,114,h1162,
113,h5790,,0.713141351232444,114,h1162,
113,h3009,,0.9933697750420492,114,h1163,
113,h2356,,0.9863260163178096,114,h1164,
113,h3010,,0.9694051239087578,114,h1165,
113,h3011,,0.9404579282163104,114,h1166,
113,h3012,,0.9978329835032937,114,h1167,
113,h3565,,0.5175278230995879,114,h1167,
113,h4413,,0.5645083827278262,114,h1167,
113,h446,Passed,0.5264750199427389,114,h1167,
113,h4646,,0.5409336178541856,114,h1167,
113,h4894,,0.5528324788046863,114,h1167,
113,h4534,,0.9285446417350698,114,h1168,
113,h1558,,0.5778647014297139,114,h117,Passed
113,h1908,,0.502061313274753,114,h117,Passed
113,h2165,,0.5551076861334943,114,h117,Passed
113,h2300,,0.5560759209982524,114,h117,Passed
113,h3121,,0.5247526821619167,114,h117,Passed
113,h3165,,0.5047617028791375,114,h117,Passed
113,h3376,,0.5260945497405132,114,h117,Passed
113,h3406,,0.509732897213767,114,h117,Passed
113,h3450,,0.5108202527113137,114,h117,Passed
113,h3522,,0.5114510342648482,114,h117,Passed
113,h3622,,0.5240236661541868,114,h117,Passed
113,h4865,,0.5433561332886888,114,h117,Passed
113,h741,,0.6078269889564805,114,h1170,
113,h921,,0.9501874347331113,114,h1170,
113,h1009,,0.979137768411123,114,h1171,
113,h1806,,0.9432569934874088,114,h1172,
113,h4083,,0.6900926464028984,114,h1172,
113,h1847,,0.7123204303581716,114,h1174,
113,h1852,,0.7133929489581414,114,h1174,
113,h1138,,0.5289322203599535,114,h1175,
113,h400,Failed,0.98453245747985,114,h1175,
113,h1756,,0.9567127091451304,114,h1177,
113,h4857,,0.8484268235429243,114,h1178,
113,h890,,0.7388177148719616,114,h1179,
113,h1065,,0.9819286123942829,114,h118,Passed
113,h3636,,0.5344258853848526,114,h118,Passed
113,h4013,,0.5787709757835118,114,h1181,
113,h4364,,0.8446979740396393,114,h1181,
113,h5654,,0.9173921452777843,114,h1181,
113,h5848,,0.5674923467023874,114,h1181,
113,h1957,,0.532620940374326,114,h1183,
113,h3106,,0.6107395040304628,114,h1183,
113,h4141,,0.5226063907637039,114,h1183,
113,h4712,,0.5575224291348261,114,h1183,
113,h4975,,0.9480730538968265,114,h1186,
113,h1862,,0.6134129735106333,114,h1188,
113,h2572,,0.6517511782822492,114,h1188,
113,h688,,0.9839873260980566,114,h1188,
113,h719,,0.522044394745424,114,h1188,
113,h1270,,0.8621639722303748,114,h119,Agreed to
113,h1872,,0.9952706360970085,114,h119,Agreed to
113,h3047,,0.5121905067158368,114,h119,Agreed to
113,h4582,,0.5564636013003825,114,h119,Agreed to
113,h351,Failed,0.5947006267224021,114,h1190,
113,h523,Agreed to,0.5608823045399641,114,h1190,
113,h2476,,0.5372429789908086,114,h1191,
113,h3685,,0.5734980886680986,114,h1191,
113,h3979,,0.8971582020504985,114,h1191,
113,h5811,,0.5089830137178127,114,h1191,
113,h1074,,0.956916378826797,114,h1192,
113,h1257,,0.7938115761537601,114,h1192,
113,h1274,,0.8347500725418249,114,h1192,
113,h1915,,0.5708051413214973,114,h1192,
113,h3322,,0.736710393143844,114,h1192,
113,h3591,,0.5720572945078741,114,h1192,
113,h962,,0.7631936068635197,114,h1192,
113,h2662,,0.9986308838834379,114,h1194,
113,h5,Passed,0.5057656036291873,114,h1194,
113,h4383,,0.7223176270975559,114,h1195,
113,h1342,,0.622098243065972,114,h1196,
113,h2194,,0.5767002344815367,114,h1196,
113,h3871,,0.523514268361069,114,h1196,
113,h4777,,0.9133342931833799,114,h1196,
113,h1293,,0.5073057965546625,114,h1197,
113,h1830,,0.9885495258156397,114,h1197,
113,h1984,,0.5844113484407056,114,h1197,
113,h3295,,0.5900783362879559,114,h1197,
113,h3404,,0.5109962606195337,114,h1197,
113,h3680,,0.6437299095590693,114,h1197,
113,h5145,,0.5128048639851917,114,h1197,
113,h80,Passed,0.7337566110687083,114,h1197,
113,h1431,,0.7753261012770792,114,h1198,
113,h2746,,0.9852302270965885,114,h1199,
113,h3065,,0.7873617869190727,114,h120,Failed
113,h1200,,0.99848451824302,114,h1200,
113,h2300,,0.5223955205815878,114,h1200,
113,h3622,,0.5026260952794269,114,h1200,
113,h4077,,0.5192648298738105,114,h1200,
113,h5294,,0.6068640205061931,114,h1200,
113,h676,,0.5669562762864335,114,h1200,
113,h1732,,0.5097748701912382,114,h1201,
113,h2283,,0.5255281794726118,114,h1201,
113,h2744,,0.5675496549630564,114,h1201,
113,h2805,,0.5596177191021675,114,h1201,
113,h3530,,0.5967260605678232,114,h1201,
113,h3610,,0.6137481319048922,114,h1201,
113,h5044,,0.5554439865011671,114,h1201,
113,h5081,,0.5946949748090932,114,h1201,
113,h5135,,0.5641157283721753,114,h1201,
113,h898,,0.6818906850456252,114,h1201,
113,h2867,,0.9520074753267292,114,h1202,
113,h2969,,0.9497560847478144,114,h1202,
113,h1829,,0.5184596569825067,114,h1203,
113,h524,Failed,0.7214849988925481,114,h1203,
113,h2321,,0.9975825434899224,114,h1204,
113,h2469,,0.8344659388175131,114,h1204,
113,h603,Failed,0.5108740800047883,114,h1204,
113,h3155,,0.5205201985242466,114,h1205,
113,h3277,,0.5627072895105729,114,h1205,
113,h5649,,0.5230761996433301,114,h1205,
113,h75,Failed,0.9955278228365199,114,h1205,
113,h249,Agreed to,0.6864229629936945,114,h1206,
113,h882,,0.6617851390946747,114,h1206,
113,h3063,,0.9934488939188844,114,h1207,
113,h4742,,0.6221357488016724,114,h1207,
113,h799,,0.5284283734307089,114,h1207,
113,h1004,,0.9687256994524394,114,h1208,
113,h1349,,0.8534421750006785,114,h1208,
113,h1785,,0.7033825514295968,114,h1208,
113,h2254,,0.8160639137870762,114,h1208,
113,h2360,,0.5258518414393619,114,h1208,
113,h3185,,0.8710777012006318,114,h1208,
113,h445,Failed,0.8618822556773732,114,h1208,
113,h5038,,0.9052150726183376,114,h1208,
113,h5371,,0.716526553054665,114,h1208,
113,h89,Failed,0.9149750302011993,114,h1208,
113,h2286,,0.697855153982588,114,h1209,
113,h4385,,0.9826461870420514,114,h1209,
113,h2394,,0.9836492120323299,114,h121,Passed
113,h2673,,0.5100117624301262,114,h1210,
113,h1100,,0.5588964930091046,114,h1211,
113,h2910,,0.7258699061261433,114,h1211,
113,h3536,,0.5847860765518224,114,h1211,
113,h3717,,0.6334621788212795,114,h1211,
113,h4574,,0.6993219236488997,114,h1211,
113,h4783,,0.6635654950683267,114,h1211,
113,h628,Failed,0.9814677323665653,114,h1211,
113,h4070,,0.5364757010360426,114,h1212,
113,h4590,,0.9787497263004389,114,h1215,
113,h137,Passed,0.5006534014695007,114,h1217,
113,h1565,,0.9971994771465346,114,h1217,
113,h1605,,0.9947723419411479,114,h1217,
113,h5541,,0.6838802880999244,114,h1218,
113,h956,,0.985047673259344,114,h1218,
113,h1010,,0.6682838634794365,114,h122,Failed
113,h1346,,0.6128786334147784,114,h122,Failed
113,h229,Passed,0.9810658342250872,114,h122,Failed
113,h3746,,0.722994774792699,114,h122,Failed
113,h4839,,0.9697175320814663,114,h122,Failed
113,h831,,0.55508451522228,114,h122,Failed
113,h1070,,0.9748138957880954,114,h1220,
113,h1320,,0.807098505054528,114,h1220,
113,h1761,,0.956905368416986,114,h1221,
113,h1832,,0.9351085720537372,114,h1222,
113,h3754,,0.9763773951922197,114,h1224,
113,h1379,,0.9009233036911493,114,h1225,
113,h3056,,0.5423360899166889,114,h1227,
113,h3493,,0.5841860839686436,114,h1227,
113,h3516,,0.5392396923311389,114,h1227,
113,h4759,,0.5260120555602324,114,h1227,
113,h1083,,0.6324842549815121,114,h1229,
113,h1262,,0.9945331407945465,114,h1229,
113,h2868,,0.9815944874021089,114,h1229,
113,h5876,,0.5907688186555061,114,h1229,
